308,0.004964233
309,0.004964233
310,0.004964233
311,0.004964233
312,0.004964233
313,0.004964233
314,0.004964233
315,0.004964233
316,0.004964233
317,0.004964233
318,0.004964233
319,0.004964233
320,0.004964233
321,0.004964233
322,0.004964233
323,0.004964233
324,0.004964233
325,0.004964233
326,0.004964233
327,0.004964233
328,0.004964233
329,0.004964233
330,0.004964233
331,0.004964233
332,0.004964233
333,0.004964233
334,0.004964233
335,0.004964233
336,0.004964232
337,0.004964234
338,0.004964225
339,0.004964261
340,0.004964126
341,0.004964598
342,0.004963063
343,0.004967682
344,0.004955162
345,0.004983771
346,0.004940429
347,0.004903378
348,0.00726618
349,0.007275214
350,0.009491233
351,0.008541053
352,0.007208007
353,0.00730437
354,0.008261449
355,0.010177369
356,0.009890836
357,0.009901417
358,0.009948431
359,0.012196387
360,0.014649403
361,0.015083606
362,0.013695377
363,0.009017756
364,0.008001784
365,0.011332384
366,0.012513217
367,0.012528574
368,0.012046352
369,0.009927184
370,0.012364965
371,0.014678383
372,0.016842421
373,0.019455284
374,0.019065329
375,0.013195828
376,0.007889452
377,0.008136883
378,0.010679003
379,0.013091386
380,0.014844789
381,0.012266961
382,0.009975181
383,0.009925932
384,0.009734906
385,0.011682097
386,0.012794959
387,0.011358514
388,0.00837493
389,0.008114975
390,0.01008125
391,0.010233808
392,0.01253934
393,0.01240926
394,0.012477824
395,0.010431251
396,0.007886913
397,0.007127521
398,0.008682358
399,0.011454788
400,0.012404573
401,0.013056411
402,0.015228665
403,0.014633278
404,0.012200245
405,0.00994094
406,0.011871703
407,0.016863137
408,0.016020205
409,0.01291648
410,0.012895874
411,0.01851474
412,0.023453964
413,0.026500269
414,0.033801689
415,0.037319901
416,0.03730785
417,0.041908061
418,0.046394888
419,0.052754699
420,0.060121178
421,0.064721018
422,0.071959765
423,0.080624597
424,0.09287919
425,0.106978442
426,0.113189334
427,0.125586379
428,0.1415334
429,0.1551487
430,0.168945945
431,0.180343933
432,0.19514246
433,0.221262678
434,0.242158581
435,0.25344468
436,0.281116048
437,0.321189214
438,0.346392799
439,0.374261387
440,0.410274712
441,0.454914837
442,0.477551472
443,0.501673121
444,0.531967868
445,0.547525129
446,0.547624278
447,0.538598751
448,0.524594473
449,0.501243075
450,0.459491569
451,0.431192286
452,0.406510841
453,0.372490618
454,0.345486101
455,0.325502396
456,0.312858404
457,0.299420544
458,0.290927796
459,0.289058418
460,0.284584994
461,0.282386711
462,0.277487044
463,0.273040622
464,0.271169298
465,0.260324107
466,0.252218196
467,0.24626912
468,0.237381568
469,0.230354668
470,0.227255394
471,0.231098574
472,0.239482703
473,0.241121282
474,0.246082828
475,0.252907098
476,0.259788305
477,0.266215449
478,0.276462729
479,0.288830672
480,0.296763037
481,0.305596744
482,0.316804957
483,0.330444704
484,0.347924335
485,0.358853068
486,0.375228407
487,0.395686475
488,0.41428955
489,0.428812458
490,0.440668863
491,0.462835422
492,0.484189432
493,0.497288939
494,0.512581769
495,0.53609701
496,0.558291448
497,0.567138165
498,0.588046443
499,0.601641716
500,0.619450734
501,0.634290599
502,0.647175995
503,0.662447105
504,0.67795367
505,0.688952683
506,0.698967196
507,0.713285438
508,0.726551524
509,0.73766671
510,0.746710908
511,0.757463657
512,0.773942309
513,0.780997852
514,0.785544686
515,0.795908759
516,0.805906391
517,0.810352465
518,0.817547354
519,0.831484387
520,0.839634409
521,0.846535449
522,0.855893479
523,0.858113777
524,0.867347012
525,0.881881539
526,0.890901849
527,0.897341463
528,0.903383407
529,0.913347574
530,0.925117006
531,0.929656455
532,0.941584452
533,0.950507931
534,0.957385277
535,0.963881388
536,0.972979157
537,0.979800724
538,0.990077822
539,0.998022484
540,1.003400567
541,1.013453385
542,1.021803871
543,1.028577531
544,1.038007528
545,1.049523106
546,1.054083616
547,1.062668088
548,1.069752697
549,1.07964604
550,1.090101647
551,1.099125961
552,1.106977685
553,1.109997318
554,1.117173269
555,1.132897007
556,1.136831972
557,1.145361624
558,1.164003431
559,1.171076945
560,1.174395381
561,1.180671222
562,1.187854482
563,1.193770788
564,1.203436929
565,1.216100012
566,1.222369383
567,1.231795998
568,1.240845041
569,1.249517217
570,1.263595519
571,1.269416657
572,1.277902619
573,1.290706634
574,1.299241293
575,1.306678605
576,1.321019728
577,1.338813962
578,1.348494447
579,1.355700641
580,1.374174499
581,1.383601322
582,1.396447612
583,1.408423679
584,1.421262759
585,1.433768067
586,1.445438965
587,1.460801568
588,1.480143142
589,1.500236829
590,1.515153584
591,1.526493364
592,1.546755565
593,1.566085642
594,1.576250486
595,1.587147196
596,1.606574596
597,1.623187421
598,1.631495988
599,1.643619421
600,1.662623263
601,1.677197338
602,1.688714763
603,1.704783491
604,1.71377178
605,1.728753678
606,1.743663423
607,1.754819768
608,1.768768704
609,1.78502479
610,1.794597191
611,1.798453404
612,1.802517311
613,1.80511977
614,1.812089853
615,1.816487988
616,1.825296347
617,1.833021348
618,1.836388252
619,1.836869577
620,1.836718198
621,1.836832044
622,1.836589553
623,1.837285203
624,1.839479605
625,1.839150055
626,1.836798802
627,1.832148771
628,1.829963424
629,1.824242827
630,1.816405237
631,1.813155095
632,1.808489676
633,1.795787156
634,1.784580464
635,1.777067253
636,1.762744183
637,1.751959359
638,1.745241267
639,1.734601974
640,1.716729932
641,1.701675434
642,1.689345053
643,1.671394329
644,1.651271948
645,1.640341287
646,1.626763699
647,1.601726288
648,1.590177086
649,1.578242427
650,1.552351653
651,1.539410429
652,1.515349849
653,1.494640093
654,1.482231485
655,1.457714333
656,1.432081615
657,1.416810697
658,1.399778826
659,1.376181752
660,1.344167181
661,1.328856817
662,1.310603695
663,1.283790064
664,1.250875921
665,1.233440128
666,1.216346462
667,1.188197627
668,1.167630436
669,1.153317217
670,1.132054174
671,1.108692836
672,1.07992713
673,1.064190757
674,1.035207302
675,1.018028456
676,0.99578125
677,0.972056712
678,0.956449258
679,0.933402766
680,0.901777727
681,0.882459219
682,0.870094303
683,0.849837477
684,0.837763278
685,0.814810083
686,0.809872148
687,0.793335587
688,0.770453148
689,0.757666562
690,0.742061594
691,0.730083347
692,0.717207274
693,0.692460561
694,0.67792015
695,0.662036434
696,0.653223036
697,0.625938251
698,0.610215678
699,0.598148626
700,0.580416805
701,0.564723502
702,0.551811006
703,0.537598683
704,0.525376419
705,0.512439726
706,0.494615898
707,0.486248749
708,0.477294222
709,0.46167243
710,0.447125831
711,0.4372009
712,0.428063498
713,0.411021795
714,0.398190384
715,0.390674173
716,0.3801002
717,0.372706948
718,0.35864076
719,0.347461736
720,0.335905268
721,0.329083615
722,0.318546986
723,0.308158688
724,0.301208267
725,0.293024185
726,0.284748704
727,0.277942977
728,0.272029577
729,0.266627384
730,0.255034748
731,0.248381839
732,0.24179766
733,0.232703457
734,0.225439769
735,0.21850184
736,0.213235745
737,0.207912556
738,0.200495625
739,0.194639376
740,0.189789122
741,0.182932379
742,0.178617303
743,0.174237503
744,0.164935618
745,0.161678523
746,0.158532197
747,0.151554793
748,0.147355208
749,0.144953801
750,0.138717567
751,0.13318366
752,0.130759518
753,0.126484953
754,0.126602993
755,0.119732286
756,0.116970749
757,0.113515625
758,0.106398705
759,0.102820116
760,0.099180339
761,0.096722032
762,0.09551823
763,0.091441606
764,0.091731117
765,0.089197715
766,0.086942523
767,0.084841222
768,0.080416461
769,0.07729168
770,0.076929304
771,0.076276881
772,0.071358564
773,0.064664747
774,0.061549363
775,0.062601627
776,0.064486373
777,0.062002046
778,0.059849847
779,0.055022771
780,0.05608054
781,0.059256754
782,0.058582395
783,0.054806994
784,0.04962872
785,0.046878595
786,0.046873552
787,0.044132241
788,0.042159014
789,0.042209876
790,0.039896876
791,0.039629255
792,0.03968747
793,0.039967324
794,0.038299452
795,0.036988342
796,0.037258135
797,0.037347157
798,0.036861097
799,0.034427693
800,0.032122362
801,0.029766608
802,0.032113103
803,0.030471493
804,0.028262517
805,0.024064862
806,0.021750275
807,0.023181475
808,0.026277533
809,0.02626598
810,0.022008834
811,0.02218665
812,0.019855208
813,0.022180101
814,0.022380072
815,0.022604534
816,0.020327973
817,0.021246931
818,0.021898679
819,0.017782762
820,0.018335169
821,0.022400166
822,0.02496045
823,0.019339604
824,0.014920019
825,0.01499373
826,0.012667282
827,0.013913765
828,0.016642548
829,0.01804719
830,0.015052222
831,0.01186272
832,0.012618214
