403,0.026972466
404,0.027943858
405,0.022061584
406,0.020326334
407,0.020399521
408,0.027673672
409,0.027037701
410,0.027057234
411,0.028651996
412,0.035166773
413,0.043691247
414,0.044193016
415,0.047565043
416,0.050007476
417,0.059676437
418,0.065366403
419,0.067913805
420,0.073451047
421,0.085014527
422,0.096581236
423,0.101949198
424,0.105403088
425,0.11823647
426,0.131014392
427,0.15434718
428,0.16321422
429,0.186572068
430,0.204892585
431,0.227791206
432,0.251911233
433,0.269841218
434,0.29590238
435,0.319632605
436,0.348135786
437,0.392223361
438,0.432429119
439,0.48845468
440,0.531988075
441,0.605991896
442,0.663166783
443,0.734323554
444,0.80349161
445,0.868812724
446,0.939009091
447,1.008457226
448,1.049241461
449,1.101677424
450,1.129901905
451,1.125913613
452,1.113231788
453,1.078562134
454,1.034423756
455,0.976448105
456,0.917376129
457,0.870348012
458,0.821672031
459,0.785208506
460,0.751170351
461,0.71029722
462,0.67578312
463,0.655844519
464,0.633265442
465,0.616658163
466,0.593215699
467,0.576973162
468,0.541423676
469,0.527573768
470,0.509629159
471,0.486677099
472,0.467548168
473,0.447698073
474,0.431174374
475,0.428035993
476,0.425788444
477,0.414554596
478,0.403369703
479,0.402231921
480,0.412476957
481,0.422667454
482,0.427296342
483,0.43392335
484,0.445415882
485,0.45275643
486,0.46374269
487,0.479972651
488,0.499162058
489,0.507854411
490,0.531102487
491,0.540603641
492,0.560131262
493,0.581716184
494,0.603776623
495,0.616864501
496,0.643409532
497,0.661407621
498,0.676700376
499,0.695368254
500,0.707651127
501,0.730715938
502,0.745500303
503,0.755584232
504,0.763181681
505,0.785456544
506,0.793280504
507,0.811777765
508,0.833278691
509,0.857168323
510,0.877837191
511,0.884123401
512,0.876928126
513,0.886735216
514,0.908729349
515,0.925794867
516,0.938901549
517,0.951480437
518,0.961634582
519,0.961947573
520,0.962163611
521,0.967982538
522,0.990188221
523,1.008301223
524,1.012195912
525,1.013120694
526,1.016641644
527,1.03916984
528,1.05065192
529,1.065750755
530,1.075886815
531,1.093895486
532,1.10424418
533,1.10815679
534,1.108240732
535,1.114226681
536,1.126283803
537,1.138629726
538,1.144561079
539,1.151637202
540,1.15584578
541,1.168138034
