300,0.008955863
301,0.015681732
302,0.007780043
303,0.004225142
304,0.006355693
305,0.006707141
306,0.007858828
307,0.011522839
308,0.016130258
309,0.01886523
310,0.015168578
311,0.00961776
312,0.009123254
313,0.008245426
314,0.007106538
315,0.010387991
316,0.009978656
317,0.008863875
318,0.006730579
319,0.006691605
320,0.006730811
321,0.006708035
322,0.006734014
323,0.006654474
324,0.006957069
325,0.0053432
326,0.004264862
327,0.004539244
328,0.004460801
329,0.004482573
330,0.004476716
331,0.004478237
332,0.004477859
333,0.004477947
334,0.004477929
335,0.004477932
336,0.004477932
337,0.004477932
338,0.004477932
339,0.004477932
340,0.004477932
341,0.004477932
342,0.004477932
343,0.004477932
344,0.00447793
345,0.004477937
346,0.004477913
347,0.004477992
348,0.004477742
349,0.004478504
350,0.004476316
351,0.004482046
352,0.004469362
353,0.004486971
354,0.004517249
355,0.002409694
356,0.002017346
357,0.004134109
358,0.004592248
359,0.004440289
360,0.004489765
361,0.004474348
362,0.004478982
363,0.004477633
364,0.004478014
365,0.004477911
366,0.004477934
367,0.004477941
368,0.004477901
369,0.004478008
370,0.004477781
371,0.004478036
372,0.004478983
373,0.004469674
374,0.004521343
375,0.004281211
376,0.006183
377,0.00691987
378,0.006491195
379,0.007785605
380,0.01031465
381,0.011376497
382,0.011119272
383,0.011298126
384,0.010909442
385,0.012081417
386,0.015968067
387,0.015744164
388,0.018093723
389,0.020153841
390,0.020148588
391,0.021846141
392,0.028172221
393,0.031045155
394,0.032928837
395,0.034965897
396,0.038198416
397,0.043961455
398,0.050207895
399,0.057549407
400,0.066033167
401,0.075211251
402,0.085732017
403,0.097164355
404,0.1121803
405,0.127335126
406,0.146488102
407,0.163320839
408,0.182138824
409,0.20693634
410,0.236224456
411,0.265943774
412,0.296215934
413,0.334869294
414,0.382417587
415,0.430157303
416,0.484500299
417,0.550846131
418,0.633713102
419,0.721645393
420,0.817995652
421,0.930311813
422,1.035621835
423,1.197735689
424,1.286788446
425,1.403827097
426,1.523445654
427,1.654674033
428,1.709291397
429,1.748563912
430,1.800818074
431,1.808426014
432,1.733661326
433,1.682565547
434,1.603412605
435,1.544460223
436,1.527323984
437,1.429100502
438,1.335765117
439,1.236764547
440,1.169467608
441,1.095469215
442,1.039734333
443,0.999634959
444,0.965696222
445,0.933555211
446,0.907062596
447,0.885482014
448,0.863602815
449,0.836300284
450,0.812809225
451,0.78227987
452,0.74786856
453,0.719886495
454,0.688197965
455,0.654994492
456,0.626744778
457,0.602225487
458,0.575338691
459,0.542048628
460,0.525923194
461,0.511220202
462,0.49200443
463,0.480218976
464,0.475377131
465,0.472601217
466,0.473749263
467,0.476014675
468,0.478989144
469,0.485007849
470,0.489905068
471,0.496111382
472,0.503256776
473,0.508234146
474,0.516715895
475,0.523046642
476,0.531742185
477,0.540158836
478,0.548607687
479,0.556992127
480,0.569244454
481,0.584614453
482,0.593158204
483,0.609233954
484,0.631516308
485,0.648064682
486,0.672677953
487,0.693333908
488,0.704232098
489,0.716973767
490,0.731224918
491,0.747588182
492,0.759440482
493,0.772978607
494,0.789961304
495,0.804611406
496,0.819411947
497,0.83211781
498,0.844760686
499,0.857473674
500,0.870072781
501,0.88306117
502,0.8938889
503,0.906003757
504,0.917361487
505,0.929037607
506,0.940842286
507,0.951955432
508,0.964718729
509,0.973531132
510,0.980568041
511,0.990983289
512,0.996984288
513,1.003275144
514,1.007451719
515,1.013930889
516,1.016058157
517,1.021953324
518,1.026761863
519,1.030829475
520,1.03494454
521,1.040291729
522,1.04799411
523,1.05683484
524,1.064280494
525,1.070594736
526,1.081453292
527,1.096389802
528,1.108551762
529,1.118360974
530,1.124683735
531,1.135597743
532,1.148329259
533,1.156682838
534,1.169255931
535,1.178401286
536,1.186585987
537,1.195166429
538,1.203446116
539,1.212446421
540,1.218293834
541,1.223052771
542,1.230024018
543,1.235260002
544,1.240093943
545,1.246101698
546,1.250408975
547,1.257016031
548,1.263254265
549,1.269669759
550,1.278172624
551,1.284507186
552,1.2927344
553,1.301279308
554,1.309721123
555,1.318084946
556,1.326926224
557,1.333503001
558,1.342289741
559,1.352045749
560,1.361257374
561,1.371236943
562,1.380017632
563,1.39073293
564,1.401692061
565,1.414248883
566,1.424818316
567,1.437549014
568,1.448079936
569,1.460597386
570,1.473562931
571,1.484122991
572,1.496642368
573,1.507371863
574,1.520910235
575,1.534498735
576,1.548425541
577,1.561583837
578,1.571457967
579,1.582679258
580,1.59627408
581,1.610794712
582,1.623229073
583,1.635971493
584,1.648622758
585,1.661315402
586,1.674127862
587,1.68264547
588,1.693063524
589,1.702979158
590,1.719252868
591,1.731658705
592,1.74334043
593,1.754709552
594,1.766793807
595,1.776889201
596,1.788511022
597,1.80501598
598,1.817412194
599,1.832836967
600,1.846911635
601,1.857224073
602,1.867773606
603,1.876173823
604,1.882583473
605,1.887069018
606,1.889215826
607,1.892917292
608,1.897738216
609,1.898901066
610,1.898547892
611,1.898728992
612,1.898414909
613,1.899577562
614,1.901114309
615,1.900845943
616,1.90081546
617,1.901133135
618,1.903600505
619,1.902381425
620,1.891646051
621,1.889687673
622,1.887808496
623,1.881692765
624,1.875298949
625,1.868768937
626,1.864121834
627,1.859114282
628,1.849590593
629,1.839977467
630,1.831557075
631,1.824149674
632,1.817246996
633,1.808649072
634,1.799736314
635,1.789041894
636,1.77825303
637,1.765458898
638,1.752752944
639,1.737950798
640,1.723020265
641,1.710341505
642,1.695856809
643,1.681068096
644,1.665067896
645,1.646098325
646,1.628988149
647,1.609107292
648,1.591144679
649,1.574769911
650,1.551887427
651,1.533758408
652,1.520856168
653,1.492492658
654,1.453103243
655,1.438619108
656,1.43060642
657,1.42242458
658,1.403065185
659,1.394761716
660,1.371494573
661,1.34520617
662,1.323624846
663,1.302713963
664,1.281144842
665,1.261758622
666,1.240716822
667,1.224026346
668,1.207663571
669,1.18192494
670,1.16123629
671,1.141140849
672,1.126255614
673,1.10463178
674,1.083579213
675,1.064488612
676,1.047578742
677,1.028995715
678,1.007952165
679,0.988123526
680,0.971107071
681,0.952687346
682,0.934630091
683,0.918286953
684,0.900122253
685,0.881679756
686,0.865220868
687,0.847728016
688,0.828349943
689,0.809819514
690,0.792742035
691,0.773811505
692,0.759120547
693,0.742173476
694,0.72736647
695,0.710598406
696,0.695346641
697,0.680711779
698,0.665871944
699,0.651072224
700,0.636360909
701,0.621261595
702,0.607709981
703,0.594189123
704,0.580031914
705,0.566793198
706,0.552724824
707,0.542045433
708,0.526822673
709,0.51215142
710,0.499491959
711,0.488986689
712,0.476352594
713,0.465404081
714,0.455226117
715,0.442754722
716,0.431459088
717,0.421016027
718,0.410731254
719,0.398712051
720,0.387505511
721,0.380073285
722,0.369818741
